attachments_json,metadata
"[
 {
  ""type"": ""text"",
  ""content"": ""What is the addressability of a typical computer memory?\n#### Option 1\n-------\nThe addressability of a typical computer memory is a single binary digit, or bit.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe size of the elements in a memory, called the addressability of the memory, varies from a single binary digit, or bit, to a byte (8 bits) or more.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe addressability of a typical computer memory is the number of bits that can be stored in each element of the memory. For example, a typical SRAM cell can store one bit, so the addressability of an SRAM memory is 1 bit. A typical DRAM cell can store one bit, so the addressability of a DRAM memory is also 1 bit.""
 }
]","{
 ""id"": 303
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""What is a word in this context?\n#### Option 1\n-------\nA word in this context is a data element that is larger than a byte.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA word is a data element larger than a byte.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA word in this context is a unit of data that can be stored in a memory element.""
 }
]","{
 ""id"": 304
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""What is the difference between SRAM and DRAM?\n#### Option 1\n-------\nThe main difference between SRAM and DRAM is that SRAM uses active logic in the form of a two-inverter loop to maintain stored values while DRAM uses a charged capacitor to store a bit.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSRAM uses active logic in the form of a two-inverter loop to maintain stored values, while DRAM uses a charged capacitor to store a bit.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe main difference between SRAM and DRAM is that SRAM uses active logic in the form of a two-inverter loop to maintain stored values, while DRAM uses a charged capacitor to store a bit. SRAM is thus faster and more expensive than DRAM. DRAM is also less dense than SRAM, meaning that more DRAM chips are required to store the same amount of data.""
 }
]","{
 ""id"": 305
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What are the two types of RAM?\n#### Option 1\n-------\nThe two types of RAM are SRAM and DRAM. SRAM is a static RAM that uses active logic in the form of a two-inverter loop to maintain stored values. DRAM is a dynamic RAM that uses a charged capacitor to store a bit.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSRAM and DRAM.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThere are two types of RAM: static RAM (SRAM) and dynamic RAM (DRAM). SRAM uses active logic in the form of a two-inverter loop to maintain stored values, while DRAM uses a charged capacitor to store a bit. Both types of RAM are volatile, meaning they lose all data when the power supply is removed.""
 }
]","{
 ""id"": 306
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How does SRAM store data?\n#### Option 1\n-------\nSRAM stores data using active logic in the form of a two-inverter loop. This loop allows the SRAM to maintain stored values. SRAM is a volatile memory, which means that it will lose all data when the power supply is removed.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSRAM uses active logic in the form of a two-inverter loop to maintain stored values.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nSRAM stores data using a dual-inverter loop that is connected to opposing BIT lines through transistors controlled by a SELECT line. When writing a cell, the bit lines are held at opposite logic values, forcing the inverters to match the values on the lines and storing the value from the BIT input. When reading a cell, the bit lines are disconnected from other logic, allowing the inverters to drive the lines with their current outputs.""
 }
]","{
 ""id"": 307
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How does DRAM store data?\n#### Option 1\n-------\nDRAM stores data using a charged capacitor. The charge on the capacitor drains over time, and must be replaced in order to maintain the stored data.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nDRAM uses a charged capacitor to store a bit; the charge drains over time and must be replaced.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe main difference between SRAM and DRAM is that SRAM uses active logic in the form of a two-inverter loop to maintain stored values, while DRAM uses a charged capacitor to store a bit. DRAM is also unavailable when recharging its capacitors, which can be a problem for applications with stringent real-time needs.""
 }
]","{
 ""id"": 308
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" Why is each element in a memory assigned a unique name?\n#### Option 1\n-------\nEach element in a memory is assigned a unique name, called an address, that allows an external circuit to identify the particular element of interest. This is necessary in order to be able to read or write to specific elements in the memory. Addresses are typically assigned in a linear fashion, so that each element has a unique address within the memory.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSo that an external circuit can identify the particular element of interest.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nEach element in a memory is assigned a unique name because memories are random access memories (RAMs). This means that the time required to access an element in the memory is independent of the element being accessed.""
 }
]","{
 ""id"": 309
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How does an external circuit identify the particular element of interest?\n#### Option 1\n-------\nEach element in a memory is assigned a unique name, called an address, that allows an external circuit to identify the particular element of interest.  These addresses are not unlike the street addresses that you use when you send a letter.  Unlike street addresses, however, memory addresses usually have little or no redundancy; each possible combination of bits in an address identifies a distinct set of bits in the memory.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nEach element in a memory is assigned a unique name, called an address.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe particular element of interest is identified by the address input, ADDR. The address input is a k-bit input that identifies the memory element of interest for any particular operation.""
 }
]","{
 ""id"": 310
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What are the two operations that memories support?\n#### Option 1\n-------\nThe two operations that memories support are write and read.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe two operations that memories support are write and read.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe two operations that memories support are write and read. Write places a word of data into an element, and read retrieves a copy of a word of data from an element.""
 }
]","{
 ""id"": 311
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""What is the difference between SRAM and DRAM?\n#### Option 1\n-------\nStatic RAM (SRAM) uses active logic in the form of a two-inverter loop to maintain stored values.  Dynamic RAM (DRAM) uses a charged capacitor to store a bit; the charge drains over time and must be replaced, giving rise to the qualifier ``dynamic.''  ``Static'' thus serves only to differentiate memories with active logic elements from those with capacitive elements.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSRAM employs active logic in the form of a two-inverter loop to maintain stored values, while DRAM uses a charged capacitor to store a bit.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nSRAM is a type of random access memory that uses active logic in the form of a two-inverter loop to maintain stored values. DRAM uses a charged capacitor to store a bit; the charge drains over time and must be replaced, giving rise to the qualifier \""dynamic.\"" Static random access memory is used for high-speed applications such as processor caches and some embedded designs. DRAM is used for applications with less demanding speed requirements.""
 }
]","{
 ""id"": 312
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""How is data stored in an SRAM?\n#### Option 1\n-------\nSRAM stores data in active logic elements, in the form of a two-inverter loop. This means that the data is stored as long as there is power supplied to the SRAM. When the power is removed, the data is lost.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nData is stored in an SRAM using active logic in the form of a two-inverter loop.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIn an SRAM, data is stored in a dual-inverter loop. This loop is connected to opposing BIT lines through transistors controlled by a SELECT line. When writing to a cell, the bit lines are held at opposite logic values, forcing the inverters to match the values on the lines and storing the value from the BIT input. When reading from a cell, the bit lines are disconnected from other logic, allowing the inverters to drive the lines with their current outputs.""
 }
]","{
 ""id"": 313
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""How is data stored in a DRAM?\n#### Option 1\n-------\nData is stored in a DRAM using a charged capacitor. The charge drains over time and must be replaced, giving rise to the qualifier \""dynamic.\""""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA DRAM stores data in a charged capacitor.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIn a DRAM, data is stored in a capacitor. The capacitor stores a charge that represents a bit. The charge drains over time and must be replaced, giving rise to the qualifier \""dynamic.\""""
 }
]","{
 ""id"": 314
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""What is a computer memory?\n#### Option 1\n-------\nA computer memory is a group of storage elements and the logic necessary to move data in and out of the elements. The size of the elements in a memory\u2014called the addressability of the memory\u2014varies from a single binary digit, or bit, to a byte (8 bits) or more. Typically, we refer to data elements larger than a byte as words, but the size of a word depends on context.\\n \nEach element in a memory is assigned a unique name, called an address, that allows an external circuit to identify the particular element of interest. These addresses are not unlike the street addresses that you use when you send a letter. Unlike street addresses, however, memory addresses usually have little or no redundancy; each possible combination of bits in an address identifies a distinct set of bits in the memory. The figure on the right below illustrates the concept. Each house represents a storage element and is associated with a unique address.\\n \nThe memories that we consider in this class have several properties in common. These memories support two operations: write places a word of data into an element, and read retrieves a copy of a word of data from an element. The memories are also volatile, which means that the data held by a memory are erased when electrical power is turned off or fails. Non-volatile forms of memory include magnetic and optical storage media such as DVDs, CD-ROMs, disks, and tapes, capacitive storage media such as Flash""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA computer memory is a group of storage elements and the logic necessary to move data in and out of the elements.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA computer memory is a storage element that holds data and instructions for processing by a computer. There are two main types of computer memory: static random access memory (SRAM) and dynamic random access memory (DRAM). SRAM is used for high-speed applications such as processor caches, while DRAM is used for lower-speed applications such as main memory. Both types of memory are volatile, meaning they lose all data when power is removed.""
 }
]","{
 ""id"": 315
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""What is the addressability of a memory?\n#### Option 1\n-------\nThe addressability of a memory is the size of the storage elements in the memory, typically measured in bits. The addressability of a memory determines the maximum amount of data that can be stored in the memory.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe addressability of a memory is the size of the elements in the memory, which can be a single binary digit, or bit, to a byte (8 bits) or more.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe addressability of a memory refers to the number of unique addresses that can be assigned to elements in the memory. For example, a memory with 2^k elements can be addressed using k-bit addresses. This means that each element in the memory can be uniquely identified by a k-bit address.""
 }
]","{
 ""id"": 316
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""What is a word in this context?\n#### Option 1\n-------\nA word in this context is a data element that is larger than a byte.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA word in this context is a data element larger than a byte.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA word in this context is a unit of data that can be stored in a memory element.""
 }
]","{
 ""id"": 317
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" Why does each element in a memory have a unique address?\n#### Option 1\n-------\nEach element in a memory has a unique address so that an external circuit can identify the particular element of interest. This is similar to how street addresses are used to identify specific locations. Memory addresses usually have little or no redundancy, which means that each possible combination of bits in an address identifies a distinct set of bits in the memory.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSo that an external circuit can identify the particular element of interest.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nEach element in a memory has a unique address because each element is associated with a unique storage location. This is necessary in order to ensure that each element can be accessed independently from any other element in the memory.""
 }
]","{
 ""id"": 318
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How is data written into an element in a memory?\n#### Option 1\n-------\nThe data to be written into an element in a memory is provided through N inputs at the top. A k-bit address input, ADDR, identifies the memory element of interest for any particular operation. The write enable input, WE, selects the operation to be performed: if WE is high, the operation is a write.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe write enable input, WE, selects the operation to be performed: if WE is high, the operation is a write.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nIn a memory, data is written into an element by providing the data through inputs at the top. The write enable input, WE, selects the operation to be performed: if WE is high, the operation is a write; if it is low, the operation is a read. The data to be written into an element are provided through N inputs at the top.""
 }
]","{
 ""id"": 319
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the difference between SRAM and DRAM?\n#### Option 1\n-------\nThe main difference between SRAM and DRAM is that SRAM uses active logic in the form of a two-inverter loop to maintain stored values while DRAM uses a charged capacitor to store a bit.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSRAM employs active logic in the form of a two-inverter loop to maintain stored values, while DRAM uses a charged capacitor to store a bit.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe main difference between SRAM and DRAM is that SRAM is a static memory while DRAM is a dynamic memory. This means that SRAM uses active logic in the form of a two-inverter loop to maintain stored values while DRAM uses a charged capacitor to store a bit. As a result, SRAM is faster but also more expensive than DRAM. SRAM is also unavailable when recharging its capacitors, which can be a problem for applications with stringent real-time needs.""
 }
]","{
 ""id"": 320
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is SRAM used for?\n#### Option 1\n-------\nSRAM is used for high-speed applications such as processor caches and some embedded designs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nStatic random access memory is used for high-speed applications such as processor caches and some embedded designs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nStatic random access memory is used for high-speed applications such as processor caches and some embedded designs.  As SRAM bit density---the number of bits in a given chip area---is significantly lower than DRAM bit density, most applications with less demanding speed requirements use DRAM.  The main memory in most computers, for example, is DRAM, whereas the memory on the same chip as a processor is SRAM. Chips combining both DRAM and processor logic are available, and are used by some processor manufacturers (such  as IBM).  Research is underway to couple such logic types more efficiently by building 3D stacks of chips.""
 }
]","{
 ""id"": 321
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How does a SRAM cell work?\n#### Option 1\n-------\nStatic random access memory is used for high-speed applications such as processor caches and some embedded designs.  As SRAM bit density\u2014the number of bits in a given chip area\u2014is significantly lower than DRAM bit density, most applications with less demanding speed requirements use DRAM.  The main memory in most computers, for example, is DRAM, whereas the memory on the same chip as a processor is SRAM. Chips combining both DRAM and processor logic are available, and are used by some processor manufacturers (such as IBM).  Research is underway to couple such logic types more efficiently by building 3D stacks of chips.  DRAM is also unavailable when recharging its capacitors, which can be a problem for applications with stringent real-time needs.\n\nA diagram of an SRAM cell (a single bit) appears to the right.  A dual-inverter loop stores the bit, and is connected to opposing BIT lines through transistors controlled by a SELECT line.  The cell works as follows.  When SELECT is high, the transistors connect the inverter loop to the bit lines.  When writing a cell, the bit lines are held at opposite logic values, forcing the inverters to match the values on the lines and storing the value from the BIT input.  When reading a cell, the bit lines are disconnected from other logic, allowing the inverters to drive the lines with their current outputs.  The value stored previously is thus copied""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA SRAM cell stores a bit using a dual-inverter loop that is connected to opposing BIT lines through transistors controlled by a SELECT line.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA SRAM cell works by storing a bit of data in the form of a charge on a capacitor. When SELECT is low, the transistors disconnect the inverters from the bit lines, and the cell holds its current value until SELECT goes high again. The actual operation of an SRAM cell is more complicated than we have described. For example, when writing a bit, the BIT lines can temporarily connect high voltage to ground (a short). The circuit must be designed carefully to minimize the power consumed during this process. When reading a bit, the BIT lines are pre-charged halfway between high-voltage and ground, and analog devices called sense amplifiers are used to detect the voltage changes on the BIT lines (driven by the inverter loop) as quickly as possible. These analog design issues are outside of the scope of our class.\n\nA number of cells are combined into a bit slice, as shown in the figure. The labels along the bottom of the figure are external inputs to the bit slice, and match the labels for the abstract memory discussed earlier. The bit slice in the figure can be thought of as a 16-address, 1-bit-addressable memory (2^4b). The cells in a bit slice share bit lines and analog read and write logic, which appears to the right in the figure. Based on the ADDR input, a decoder sets one cell's SELECT line high to enable a read or write operation to the cell. The""
 }
]","{
 ""id"": 322
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What are the benefits of using coincident selection?\n#### Option 1\n-------\nThe benefits of using coincident selection are that it is more efficient in terms of the number of gates required for the decoders, and it also saves on chip area.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe benefits of using coincident selection are that it is more efficient in terms of the number of gates required for the decoders, and it saves chip area.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe benefits of using coincident selection are that it is easier to design and it requires fewer gates. Coincident selection is easier to design because the address of the cell to be read or written is provided to the decoder, which then activates the appropriate cell. This design is simpler than having to provide the address of the cell to be read or written to each individual cell. In addition, coincident selection requires fewer gates because the address of the cell to be read or written is provided to the decoder, which then activates the appropriate cell. This design is more efficient than having to provide the address of the cell to be read or written to each individual cell.""
 }
]","{
 ""id"": 323
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is SRAM used for?\n#### Option 1\n-------\nSRAM is used for high-speed applications such as processor caches and some embedded designs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSRAM is used for high-speed applications such as processor caches and some embedded designs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nStatic random access memory is used for high-speed applications such as processor caches and some embedded designs.  As SRAM bit {density---the} number of bits in a given chip {area---is} significantly lower than DRAM bit density, most applications with less demanding speed requirements use DRAM.  The main memory in most computers, for example, is DRAM, whereas the memory on the same chip as a processor is SRAM.{Chips combining both DRAM and processor logic are available, and are used by some processor manufacturers (such  as IBM).  Research is underway to couple such logic types more efficiently by building 3D stacks of chips.}  DRAM is also unavailable when recharging its capacitors, which can be a problem for applications with stringent real-time needs.""
 }
]","{
 ""id"": 324
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How does an SRAM cell work?\n#### Option 1\n-------\nStatic random access memory is used for high-speed applications\nsuch as processor caches and some embedded designs.  As SRAM bit\ndensity---the number of bits in a given chip area---is\nsignificantly lower than DRAM bit density, most applications with less\ndemanding speed requirements use DRAM.  The main memory in most\ncomputers, for example, is DRAM, whereas the memory on the same chip\nas a processor is SRAM. Chips combining both DRAM and processor\nlogic are available, and are used by some processor manufacturers (such \nas IBM).  Research is underway to couple such logic types more efficiently\nby building 3D stacks of chips.  DRAM is also unavailable\nwhen recharging its capacitors, which can be a problem for\napplications with stringent real-time needs.\n\nA diagram of an SRAM cell (a single bit) appears to\nthe right.  A dual-inverter loop stores the bit, and is connected\nto opposing BIT lines through transistors controlled by a SELECT\nline.  \n\nThe cell works as follows.  When SELECT is high, the\ntransistors connect the inverter loop to the bit lines.  When writing\na cell, the bit lines are held at opposite logic values, forcing the\ninverters to match the values on the lines and storing the value from\nthe BIT input.  When reading a cell, the bit""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe cell works as follows.  When SELECT is high, the transistors connect the inverter loop to the bit lines.  When writing a cell, the bit lines are held at opposite logic values, forcing the inverters to match the values on the lines and storing the value from the BIT input.  When reading a cell, the bit lines are disconnected from other logic, allowing the inverters to drive the lines with their current outputs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nAn SRAM cell is a type of memory cell that uses a flip-flop to store data. The flip-flop is made up of two transistors, which are connected in a loop. When a bit is stored in the cell, one of the transistors is turned on, and the other is turned off. This creates a current loop that keeps the bit stored in the cell. To read the bit, the transistors are disconnected from the bit lines and the current in the loop is measured. To write a bit, the bit lines are pre-charged and the transistors are turned on or off to create the desired current loop.""
 }
]","{
 ""id"": 325
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How are SRAM cells combined into a bit slice?\n#### Option 1\n-------\nA number of cells are combined into a bit slice, as shown to the right.\\n\\nThe labels along the bottom of the figure are external inputs to the bit slice, and match the labels for the abstract memory discussed earlier. The bit slice in the figure can be thought of as a 16-address, 1-bit-addressable memory (2^4b).\\n\\nThe cells in a bit slice share bit lines and analog read and write logic, which appears to the right in the figure. Based on the ADDR input, a decoder sets one cell's SELECT line high to enable a read or write operation to the cell.\\n\\nThe chip select input CS drives the enable input of the decoder, so none of the memory cells is active when chip select is low (CS=0), and exactly one of the memory cells is active when chip select is high (CS=1).\\n\\nActual bit slices can contain many more cells than are shown in the figure---more cells means less extra logic per cell, but slower memory, since longer wires have higher capacitance.\\n\\nA read operation is performed as follows. We set CS=1 and WE=0, and place the address of the cell to be read on the ADDR input. The decoder outputs a 1 on the appropriate cell's SELECT line, and the read logic reads the bit from the cell and delivers it to its Q output,""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSRAM cells are combined into a bit slice by sharing bit lines and analog read and write logic.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nSRAM cells are combined into a bit slice by sharing bit lines and analog read and write logic. A read operation is performed by setting CS=1 and WE=0, and placing the address of the cell to be read on the ADDR input. The decoder outputs a 1 on the appropriate cell's SELECT line, and the read logic reads the bit from the cell and delivers it to its Q output, which is then available on the bit slice's DATA-OUT output. For a write operation, CS=1 and WE=1. The address of the cell to be written is placed on the ADDR input and the value of the bit slice's DATA-IN input is set to the value to be written into the memory cell. When the decoder activates the cell's SELECT line, the write logic writes the new value from its D input into the memory cell. Later reads from that cell then produce the new value.""
 }
]","{
 ""id"": 326
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is SRAM used for?\n#### Option 1\n-------\nStatic random access memory is used for high-speed applications such as processor caches and some embedded designs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSRAM is used for high-speed applications such as processor caches and some embedded designs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nStatic random access memory is used for high-speed applications such as processor caches and some embedded designs.  As SRAM bit density---the number of bits in a given chip area---is significantly lower than DRAM bit density, most applications with less demanding speed requirements use DRAM.  The main memory in most computers, for example, is DRAM, whereas the memory on the same chip as a processor is SRAM. Chips combining both DRAM and processor logic are available, and are used by some processor manufacturers (such  as IBM).  Research is underway to couple such logic types more efficiently by building 3D stacks of chips.""
 }
]","{
 ""id"": 327
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How does a SRAM cell work?\n#### Option 1\n-------\nA SRAM cell works by storing a bit in a dual-inverter loop that is connected to opposing BIT lines through transistors controlled by a SELECT line. When SELECT is high, the transistors connect the inverter loop to the bit lines. When writing a cell, the bit lines are held at opposite logic values, forcing the inverters to match the values on the lines and storing the value from the BIT input. When reading a cell, the bit lines are disconnected from other logic, allowing the inverters to drive the lines with their current outputs. The value stored previously is thus copied onto the BIT line as an output, and the opposite value is placed on the other line. When SELECT is low, the transistors disconnect the inverters from the bit lines, and the cell holds its current value until SELECT goes high again.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA SRAM cell stores a bit using a dual-inverter loop that is connected to opposing BIT lines through transistors controlled by a SELECT line.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nWhen a SRAM cell is selected, the transistors in the cell connect the inverters in the cell to the bit lines. This causes the cell to hold its current value. The actual operation of an SRAM cell is more complicated than this, however. For example, when writing a bit, the bit lines can temporarily connect high voltage to ground (a short). The circuit must be designed carefully to minimize the power consumed during this process. When reading a bit, the bit lines are pre-charged halfway between high-voltage and ground, and sense amplifiers are used to detect the voltage changes on the bit lines (driven by the inverter loop) as quickly as possible. These analog design issues are outside of the scope of this class.\n\nA number of cells are combined into a bit slice, as shown in the figure. The labels along the bottom of the figure are external inputs to the bit slice, and match the labels for the abstract memory discussed earlier. The bit slice in the figure can be thought of as a 16-address, 1-bit-addressable memory (2^4b). The cells in a bit slice share bit lines and analog read and write logic, which appears to the right in the figure. Based on the ADDR input, a decoder sets one cell's SELECT line high to enable a read or write operation to the cell. The chip select input CS drives the enable input of the decoder, so none of the memory""
 }
]","{
 ""id"": 328
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What are the benefits of using coincident selection?\n#### Option 1\n-------\nThe benefits of using coincident selection are that it is more efficient in terms of the number of gates required for the decoders, and it also saves on chip area.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nStatic random access memory is used for high-speed applications such as processor caches and some embedded designs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nSRAM is used for high-speed applications because it is faster than DRAM. A cell in SRAM works by storing a bit in an inverter loop. The inverter loop is connected to a bit line and a select line. When the select line is low, the transistors disconnect the inverters from the bit line, and the cell holds its current value. When the select line is high, the transistors connect the inverters to the bit line, and the cell can be read or written.""
 }
]","{
 ""id"": 329
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the main difference between SRAM and DRAM?\n#### Option 1\n-------\nThe main difference between SRAM and DRAM is that SRAM is used for high-speed applications such as processor caches and some embedded designs while DRAM is used for most applications with less demanding speed requirements.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nSRAM is used for high-speed applications while DRAM is used for most other applications.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe main difference between SRAM and DRAM is that SRAM uses active logic in the form of a two-inverter loop to maintain stored values, while DRAM uses a charged capacitor to store a bit.""
 }
]","{
 ""id"": 330
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How is a SRAM cell structured?\n#### Option 1\n-------\nA SRAM cell is made up of a dual-inverter loop that is connected to opposing BIT lines through transistors. The transistors are controlled by a SELECT line. The cell works by storing a bit when the SELECT line is high. When the cell is being read, the BIT lines are disconnected from other logic, allowing the inverters to drive the lines with their current outputs. The value stored is then copied onto the BIT line as an output. When the SELECT line is low, the transistors disconnect the inverters from the bit lines, and the cell holds its current value.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA SRAM cell is a dual-inverter loop that is connected to opposing BIT lines through transistors controlled by a SELECT line.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe structure of a SRAM cell is based on a dual-inverter loop that is connected to opposing BIT lines through transistors controlled by a SELECT line. When SELECT is high, the transistors connect the inverter loop to the bit lines. When writing a cell, the bit lines are held at opposite logic values, forcing the inverters to match the values on the lines and storing the value from the BIT input. When reading a cell, the bit lines are disconnected from other logic, allowing the inverters to drive the lines with their current outputs.""
 }
]","{
 ""id"": 331
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What are the benefits of using a coincident selection scheme for SRAM?\n#### Option 1\n-------\nThe benefits of using a coincident selection scheme for SRAM are that it reduces the number of gates required for the decoders and it saves on chip area.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe benefits of using a coincident selection scheme for SRAM are that it saves on decoder complexity and chip area.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe benefits of using a coincident selection scheme for SRAM are:\n\n1. Reduced gate count: Since the same decoder is used to select both the row and column of the desired cell, fewer gates are required overall.\n\n2. Reduced power consumption: Since the decoder only needs to be activated once to select the desired cell, power consumption is reduced.\n\n3. Increased speed: Since the decoder only needs to be activated once to select the desired cell, the time required to access the desired cell is reduced.""
 }
]","{
 ""id"": 332
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is SRAM used for?\n#### Option 1\n-------\nStatic random access memory is used for high-speed applications such as processor caches and some embedded designs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nStatic random access memory is used for high-speed applications such as processor caches and some embedded designs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nSRAM is used for high-speed applications such as processor caches and some embedded designs. As SRAM bit density is significantly lower than DRAM bit density, most applications with less demanding speed requirements use DRAM.""
 }
]","{
 ""id"": 333
}"
